Disorder,Dict,DataFrame,Accuracy,AUC,Classification Report
Addictive disorder,df_dict_fc_band,fc_theta,0.8266666666666667,0.9096728307254623,"{'0': {'precision': 0.8048780487804879, 'recall': 0.868421052631579, 'f1-score': 0.8354430379746836, 'support': 38}, '1': {'precision': 0.8529411764705882, 'recall': 0.7837837837837838, 'f1-score': 0.8169014084507041, 'support': 37}, 'accuracy': 0.8266666666666667, 'macro avg': {'precision': 0.828909612625538, 'recall': 0.8261024182076814, 'f1-score': 0.8261722232126938, 'support': 75}, 'weighted avg': {'precision': 0.8285891917742706, 'recall': 0.8266666666666667, 'f1-score': 0.826295834076187, 'support': 75}}"
Addictive disorder,df_dict_fc_band,fc_alpha,0.8533333333333334,0.9217638691322902,"{'0': {'precision': 0.9090909090909091, 'recall': 0.7894736842105263, 'f1-score': 0.8450704225352113, 'support': 38}, '1': {'precision': 0.8095238095238095, 'recall': 0.918918918918919, 'f1-score': 0.860759493670886, 'support': 37}, 'accuracy': 0.8533333333333334, 'macro avg': {'precision': 0.8593073593073592, 'recall': 0.8541963015647227, 'f1-score': 0.8529149581030486, 'support': 75}, 'weighted avg': {'precision': 0.8599711399711399, 'recall': 0.8533333333333334, 'f1-score': 0.8528103642954774, 'support': 75}}"
Addictive disorder,df_dict_fc_band,fc_beta,0.8133333333333334,0.8975817923186344,"{'0': {'precision': 0.8157894736842105, 'recall': 0.8157894736842105, 'f1-score': 0.8157894736842104, 'support': 38}, '1': {'precision': 0.8108108108108109, 'recall': 0.8108108108108109, 'f1-score': 0.8108108108108109, 'support': 37}, 'accuracy': 0.8133333333333334, 'macro avg': {'precision': 0.8133001422475107, 'recall': 0.8133001422475107, 'f1-score': 0.8133001422475106, 'support': 75}, 'weighted avg': {'precision': 0.8133333333333334, 'recall': 0.8133333333333334, 'f1-score': 0.8133333333333334, 'support': 75}}"
Addictive disorder,df_dict_fc_band,fc_highbeta,0.8666666666666667,0.8897581792318634,"{'0': {'precision': 0.9117647058823529, 'recall': 0.8157894736842105, 'f1-score': 0.861111111111111, 'support': 38}, '1': {'precision': 0.8292682926829268, 'recall': 0.918918918918919, 'f1-score': 0.8717948717948718, 'support': 37}, 'accuracy': 0.8666666666666667, 'macro avg': {'precision': 0.8705164992826399, 'recall': 0.8673541963015647, 'f1-score': 0.8664529914529915, 'support': 75}, 'weighted avg': {'precision': 0.8710664753706361, 'recall': 0.8666666666666667, 'f1-score': 0.8663817663817663, 'support': 75}}"
Addictive disorder,df_dict_fc_band,fc_gamma,0.8933333333333333,0.9409672830725463,"{'0': {'precision': 0.8947368421052632, 'recall': 0.8947368421052632, 'f1-score': 0.8947368421052632, 'support': 38}, '1': {'precision': 0.8918918918918919, 'recall': 0.8918918918918919, 'f1-score': 0.8918918918918919, 'support': 37}, 'accuracy': 0.8933333333333333, 'macro avg': {'precision': 0.8933143669985775, 'recall': 0.8933143669985775, 'f1-score': 0.8933143669985775, 'support': 75}, 'weighted avg': {'precision': 0.8933333333333333, 'recall': 0.8933333333333333, 'f1-score': 0.8933333333333333, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_delta,0.7466666666666667,0.756045519203414,"{'0': {'precision': 0.7435897435897436, 'recall': 0.7631578947368421, 'f1-score': 0.7532467532467534, 'support': 38}, '1': {'precision': 0.75, 'recall': 0.7297297297297297, 'f1-score': 0.7397260273972601, 'support': 37}, 'accuracy': 0.7466666666666667, 'macro avg': {'precision': 0.7467948717948718, 'recall': 0.7464438122332859, 'f1-score': 0.7464863903220067, 'support': 75}, 'weighted avg': {'precision': 0.7467521367521367, 'recall': 0.7466666666666667, 'f1-score': 0.7465765284943366, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_theta,0.8266666666666667,0.8883357041251778,"{'0': {'precision': 0.8205128205128205, 'recall': 0.8421052631578947, 'f1-score': 0.8311688311688312, 'support': 38}, '1': {'precision': 0.8333333333333334, 'recall': 0.8108108108108109, 'f1-score': 0.8219178082191781, 'support': 37}, 'accuracy': 0.8266666666666667, 'macro avg': {'precision': 0.8269230769230769, 'recall': 0.8264580369843528, 'f1-score': 0.8265433196940046, 'support': 75}, 'weighted avg': {'precision': 0.8268376068376068, 'recall': 0.8266666666666667, 'f1-score': 0.8266049931803358, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_alpha,0.88,0.9374110953058321,"{'0': {'precision': 0.8717948717948718, 'recall': 0.8947368421052632, 'f1-score': 0.8831168831168831, 'support': 38}, '1': {'precision': 0.8888888888888888, 'recall': 0.8648648648648649, 'f1-score': 0.8767123287671232, 'support': 37}, 'accuracy': 0.88, 'macro avg': {'precision': 0.8803418803418803, 'recall': 0.8798008534850641, 'f1-score': 0.8799146059420031, 'support': 75}, 'weighted avg': {'precision': 0.8802279202279203, 'recall': 0.88, 'f1-score': 0.8799573029710016, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_beta,0.7866666666666666,0.8065433854907539,"{'0': {'precision': 0.8055555555555556, 'recall': 0.7631578947368421, 'f1-score': 0.7837837837837838, 'support': 38}, '1': {'precision': 0.7692307692307693, 'recall': 0.8108108108108109, 'f1-score': 0.7894736842105263, 'support': 37}, 'accuracy': 0.7866666666666666, 'macro avg': {'precision': 0.7873931623931625, 'recall': 0.7869843527738265, 'f1-score': 0.786628733997155, 'support': 75}, 'weighted avg': {'precision': 0.7876353276353276, 'recall': 0.7866666666666666, 'f1-score': 0.7865908013276434, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_highbeta,0.84,0.9281650071123756,"{'0': {'precision': 0.825, 'recall': 0.868421052631579, 'f1-score': 0.8461538461538461, 'support': 38}, '1': {'precision': 0.8571428571428571, 'recall': 0.8108108108108109, 'f1-score': 0.8333333333333334, 'support': 37}, 'accuracy': 0.84, 'macro avg': {'precision': 0.8410714285714285, 'recall': 0.8396159317211949, 'f1-score': 0.8397435897435898, 'support': 75}, 'weighted avg': {'precision': 0.8408571428571427, 'recall': 0.84, 'f1-score': 0.8398290598290599, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_gamma,0.8266666666666667,0.9274537695590328,"{'0': {'precision': 0.8205128205128205, 'recall': 0.8421052631578947, 'f1-score': 0.8311688311688312, 'support': 38}, '1': {'precision': 0.8333333333333334, 'recall': 0.8108108108108109, 'f1-score': 0.8219178082191781, 'support': 37}, 'accuracy': 0.8266666666666667, 'macro avg': {'precision': 0.8269230769230769, 'recall': 0.8264580369843528, 'f1-score': 0.8265433196940046, 'support': 75}, 'weighted avg': {'precision': 0.8268376068376068, 'recall': 0.8266666666666667, 'f1-score': 0.8266049931803358, 'support': 75}}"
Anxiety disorder,df_dict_psd_all_bands,psd_all_bands,0.7209302325581395,0.7813852813852813,"{'0': {'precision': 0.7083333333333334, 'recall': 0.7727272727272727, 'f1-score': 0.7391304347826088, 'support': 22}, '1': {'precision': 0.7368421052631579, 'recall': 0.6666666666666666, 'f1-score': 0.7, 'support': 21}, 'accuracy': 0.7209302325581395, 'macro avg': {'precision': 0.7225877192982456, 'recall': 0.7196969696969697, 'f1-score': 0.7195652173913043, 'support': 43}, 'weighted avg': {'precision': 0.7222562219502244, 'recall': 0.7209302325581395, 'f1-score': 0.7200202224469161, 'support': 43}}"
Anxiety disorder,df_dict_fc_all_bands,fc_all_bands,0.627906976744186,0.6753246753246753,"{'0': {'precision': 0.6666666666666666, 'recall': 0.5454545454545454, 'f1-score': 0.6, 'support': 22}, '1': {'precision': 0.6, 'recall': 0.7142857142857143, 'f1-score': 0.6521739130434783, 'support': 21}, 'accuracy': 0.627906976744186, 'macro avg': {'precision': 0.6333333333333333, 'recall': 0.6298701298701299, 'f1-score': 0.6260869565217391, 'support': 43}, 'weighted avg': {'precision': 0.6341085271317829, 'recall': 0.627906976744186, 'f1-score': 0.6254802831142569, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_all_bands,psd_fc_all_bands,0.7674418604651163,0.7272727272727272,"{'0': {'precision': 0.7142857142857143, 'recall': 0.9090909090909091, 'f1-score': 0.8, 'support': 22}, '1': {'precision': 0.8666666666666667, 'recall': 0.6190476190476191, 'f1-score': 0.7222222222222222, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7904761904761906, 'recall': 0.7640692640692641, 'f1-score': 0.7611111111111111, 'support': 43}, 'weighted avg': {'precision': 0.788704318936877, 'recall': 0.7674418604651163, 'f1-score': 0.762015503875969, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_delta,0.7674418604651163,0.8593073593073592,"{'0': {'precision': 0.7307692307692307, 'recall': 0.8636363636363636, 'f1-score': 0.7916666666666666, 'support': 22}, '1': {'precision': 0.8235294117647058, 'recall': 0.6666666666666666, 'f1-score': 0.7368421052631577, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7771493212669682, 'recall': 0.7651515151515151, 'f1-score': 0.7642543859649122, 'support': 43}, 'weighted avg': {'precision': 0.7760707145112069, 'recall': 0.7674418604651163, 'f1-score': 0.764891880864953, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_theta,0.7906976744186046,0.8852813852813852,"{'0': {'precision': 0.8095238095238095, 'recall': 0.7727272727272727, 'f1-score': 0.7906976744186046, 'support': 22}, '1': {'precision': 0.7727272727272727, 'recall': 0.8095238095238095, 'f1-score': 0.7906976744186046, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.7911255411255411, 'recall': 0.7911255411255411, 'f1-score': 0.7906976744186046, 'support': 43}, 'weighted avg': {'precision': 0.7915534078324776, 'recall': 0.7906976744186046, 'f1-score': 0.7906976744186046, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_alpha,0.8372093023255814,0.9025974025974025,"{'0': {'precision': 0.8, 'recall': 0.9090909090909091, 'f1-score': 0.8510638297872342, 'support': 22}, '1': {'precision': 0.8888888888888888, 'recall': 0.7619047619047619, 'f1-score': 0.8205128205128205, 'support': 21}, 'accuracy': 0.8372093023255814, 'macro avg': {'precision': 0.8444444444444444, 'recall': 0.8354978354978355, 'f1-score': 0.8357883251500273, 'support': 43}, 'weighted avg': {'precision': 0.8434108527131783, 'recall': 0.8372093023255814, 'f1-score': 0.8361435694439158, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_beta,0.8372093023255814,0.9285714285714286,"{'0': {'precision': 0.8, 'recall': 0.9090909090909091, 'f1-score': 0.8510638297872342, 'support': 22}, '1': {'precision': 0.8888888888888888, 'recall': 0.7619047619047619, 'f1-score': 0.8205128205128205, 'support': 21}, 'accuracy': 0.8372093023255814, 'macro avg': {'precision': 0.8444444444444444, 'recall': 0.8354978354978355, 'f1-score': 0.8357883251500273, 'support': 43}, 'weighted avg': {'precision': 0.8434108527131783, 'recall': 0.8372093023255814, 'f1-score': 0.8361435694439158, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_highbeta,0.8372093023255814,0.8636363636363636,"{'0': {'precision': 0.8260869565217391, 'recall': 0.8636363636363636, 'f1-score': 0.8444444444444444, 'support': 22}, '1': {'precision': 0.85, 'recall': 0.8095238095238095, 'f1-score': 0.8292682926829269, 'support': 21}, 'accuracy': 0.8372093023255814, 'macro avg': {'precision': 0.8380434782608696, 'recall': 0.8365800865800865, 'f1-score': 0.8368563685636856, 'support': 43}, 'weighted avg': {'precision': 0.8377654196157734, 'recall': 0.8372093023255814, 'f1-score': 0.8370328354446336, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_gamma,0.7674418604651163,0.8528138528138528,"{'0': {'precision': 0.7142857142857143, 'recall': 0.9090909090909091, 'f1-score': 0.8, 'support': 22}, '1': {'precision': 0.8666666666666667, 'recall': 0.6190476190476191, 'f1-score': 0.7222222222222222, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7904761904761906, 'recall': 0.7640692640692641, 'f1-score': 0.7611111111111111, 'support': 43}, 'weighted avg': {'precision': 0.788704318936877, 'recall': 0.7674418604651163, 'f1-score': 0.762015503875969, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_delta,0.7906976744186046,0.8852813852813852,"{'0': {'precision': 0.8095238095238095, 'recall': 0.7727272727272727, 'f1-score': 0.7906976744186046, 'support': 22}, '1': {'precision': 0.7727272727272727, 'recall': 0.8095238095238095, 'f1-score': 0.7906976744186046, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.7911255411255411, 'recall': 0.7911255411255411, 'f1-score': 0.7906976744186046, 'support': 43}, 'weighted avg': {'precision': 0.7915534078324776, 'recall': 0.7906976744186046, 'f1-score': 0.7906976744186046, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_theta,0.7906976744186046,0.8766233766233766,"{'0': {'precision': 0.76, 'recall': 0.8636363636363636, 'f1-score': 0.8085106382978724, 'support': 22}, '1': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.7966666666666666, 'recall': 0.788961038961039, 'f1-score': 0.7888707037643208, 'support': 43}, 'weighted avg': {'precision': 0.795813953488372, 'recall': 0.7906976744186046, 'f1-score': 0.7893274464278918, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_alpha,0.6744186046511628,0.7359307359307359,"{'0': {'precision': 0.6428571428571429, 'recall': 0.8181818181818182, 'f1-score': 0.7200000000000001, 'support': 22}, '1': {'precision': 0.7333333333333333, 'recall': 0.5238095238095238, 'f1-score': 0.611111111111111, 'support': 21}, 'accuracy': 0.6744186046511628, 'macro avg': {'precision': 0.6880952380952381, 'recall': 0.670995670995671, 'f1-score': 0.6655555555555556, 'support': 43}, 'weighted avg': {'precision': 0.6870431893687708, 'recall': 0.6744186046511628, 'f1-score': 0.6668217054263565, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_beta,0.7906976744186046,0.8658008658008658,"{'0': {'precision': 0.782608695652174, 'recall': 0.8181818181818182, 'f1-score': 0.8, 'support': 22}, '1': {'precision': 0.8, 'recall': 0.7619047619047619, 'f1-score': 0.7804878048780488, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.791304347826087, 'recall': 0.7900432900432901, 'f1-score': 0.7902439024390244, 'support': 43}, 'weighted avg': {'precision': 0.7911021233569262, 'recall': 0.7906976744186046, 'f1-score': 0.7904707884288146, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_highbeta,0.7906976744186046,0.7857142857142857,"{'0': {'precision': 0.7407407407407407, 'recall': 0.9090909090909091, 'f1-score': 0.8163265306122449, 'support': 22}, '1': {'precision': 0.875, 'recall': 0.6666666666666666, 'f1-score': 0.7567567567567567, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.8078703703703703, 'recall': 0.7878787878787878, 'f1-score': 0.7865416436845007, 'support': 43}, 'weighted avg': {'precision': 0.8063092161929369, 'recall': 0.7906976744186046, 'f1-score': 0.7872343154735183, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_gamma,0.7674418604651163,0.79004329004329,"{'0': {'precision': 0.7727272727272727, 'recall': 0.7727272727272727, 'f1-score': 0.7727272727272727, 'support': 22}, '1': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7673160173160173, 'recall': 0.7673160173160173, 'f1-score': 0.7673160173160173, 'support': 43}, 'weighted avg': {'precision': 0.7674418604651163, 'recall': 0.7674418604651163, 'f1-score': 0.7674418604651163, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_delta,0.7441860465116279,0.8095238095238094,"{'0': {'precision': 0.7037037037037037, 'recall': 0.8636363636363636, 'f1-score': 0.7755102040816326, 'support': 22}, '1': {'precision': 0.8125, 'recall': 0.6190476190476191, 'f1-score': 0.7027027027027026, 'support': 21}, 'accuracy': 0.7441860465116279, 'macro avg': {'precision': 0.7581018518518519, 'recall': 0.7413419913419914, 'f1-score': 0.7391064533921676, 'support': 43}, 'weighted avg': {'precision': 0.7568367786391043, 'recall': 0.7441860465116279, 'f1-score': 0.739953052245411, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_theta,0.8372093023255814,0.8874458874458874,"{'0': {'precision': 0.8571428571428571, 'recall': 0.8181818181818182, 'f1-score': 0.8372093023255814, 'support': 22}, '1': {'precision': 0.8181818181818182, 'recall': 0.8571428571428571, 'f1-score': 0.8372093023255814, 'support': 21}, 'accuracy': 0.8372093023255814, 'macro avg': {'precision': 0.8376623376623377, 'recall': 0.8376623376623377, 'f1-score': 0.8372093023255814, 'support': 43}, 'weighted avg': {'precision': 0.838115372999094, 'recall': 0.8372093023255814, 'f1-score': 0.8372093023255814, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_alpha,0.7209302325581395,0.8441558441558442,"{'0': {'precision': 0.6923076923076923, 'recall': 0.8181818181818182, 'f1-score': 0.7500000000000001, 'support': 22}, '1': {'precision': 0.7647058823529411, 'recall': 0.6190476190476191, 'f1-score': 0.6842105263157895, 'support': 21}, 'accuracy': 0.7209302325581395, 'macro avg': {'precision': 0.7285067873303167, 'recall': 0.7186147186147187, 'f1-score': 0.7171052631578948, 'support': 43}, 'weighted avg': {'precision': 0.727664947911186, 'recall': 0.7209302325581395, 'f1-score': 0.7178702570379438, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_beta,0.7674418604651163,0.8398268398268398,"{'0': {'precision': 0.7727272727272727, 'recall': 0.7727272727272727, 'f1-score': 0.7727272727272727, 'support': 22}, '1': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7673160173160173, 'recall': 0.7673160173160173, 'f1-score': 0.7673160173160173, 'support': 43}, 'weighted avg': {'precision': 0.7674418604651163, 'recall': 0.7674418604651163, 'f1-score': 0.7674418604651163, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_highbeta,0.7674418604651163,0.8463203463203463,"{'0': {'precision': 0.75, 'recall': 0.8181818181818182, 'f1-score': 0.7826086956521738, 'support': 22}, '1': {'precision': 0.7894736842105263, 'recall': 0.7142857142857143, 'f1-score': 0.7500000000000001, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7697368421052632, 'recall': 0.7662337662337663, 'f1-score': 0.7663043478260869, 'support': 43}, 'weighted avg': {'precision': 0.7692778457772338, 'recall': 0.7674418604651163, 'f1-score': 0.7666835187057635, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_gamma,0.7906976744186046,0.8463203463203461,"{'0': {'precision': 0.7241379310344828, 'recall': 0.9545454545454546, 'f1-score': 0.823529411764706, 'support': 22}, '1': {'precision': 0.9285714285714286, 'recall': 0.6190476190476191, 'f1-score': 0.742857142857143, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.8263546798029557, 'recall': 0.7867965367965368, 'f1-score': 0.7831932773109245, 'support': 43}, 'weighted avg': {'precision': 0.8239775461106655, 'recall': 0.7906976744186046, 'f1-score': 0.7841313269493846, 'support': 43}}"
Mood disorder,df_dict_psd_all_bands,psd_all_bands,0.9158878504672897,0.93361285814116,"{'0': {'precision': 0.8813559322033898, 'recall': 0.9629629629629629, 'f1-score': 0.9203539823008849, 'support': 54}, '1': {'precision': 0.9583333333333334, 'recall': 0.8679245283018868, 'f1-score': 0.910891089108911, 'support': 53}, 'accuracy': 0.9158878504672897, 'macro avg': {'precision': 0.9198446327683616, 'recall': 0.9154437456324249, 'f1-score': 0.9156225357048979, 'support': 107}, 'weighted avg': {'precision': 0.919484925286446, 'recall': 0.9158878504672897, 'f1-score': 0.9156667548319632, 'support': 107}}"
Mood disorder,df_dict_fc_all_bands,fc_all_bands,0.8785046728971962,0.9475890985324948,"{'0': {'precision': 0.8360655737704918, 'recall': 0.9444444444444444, 'f1-score': 0.8869565217391304, 'support': 54}, '1': {'precision': 0.9347826086956522, 'recall': 0.8113207547169812, 'f1-score': 0.8686868686868686, 'support': 53}, 'accuracy': 0.8785046728971962, 'macro avg': {'precision': 0.885424091233072, 'recall': 0.8778825995807128, 'f1-score': 0.8778216952129996, 'support': 107}, 'weighted avg': {'precision': 0.8849627966773471, 'recall': 0.8785046728971962, 'f1-score': 0.8779070674235241, 'support': 107}}"
Mood disorder,df_dict_psd_fc_all_bands,psd_fc_all_bands,0.8878504672897196,0.9406009783368273,"{'0': {'precision': 0.828125, 'recall': 0.9814814814814815, 'f1-score': 0.8983050847457628, 'support': 54}, '1': {'precision': 0.9767441860465116, 'recall': 0.7924528301886793, 'f1-score': 0.875, 'support': 53}, 'accuracy': 0.8878504672897196, 'macro avg': {'precision': 0.9024345930232558, 'recall': 0.8869671558350805, 'f1-score': 0.8866525423728814, 'support': 107}, 'weighted avg': {'precision': 0.9017401108454683, 'recall': 0.8878504672897196, 'f1-score': 0.8867614446380486, 'support': 107}}"
Mood disorder,df_dict_psd_band,psd_delta,0.897196261682243,0.9308176100628931,"{'0': {'precision': 0.8412698412698413, 'recall': 0.9814814814814815, 'f1-score': 0.905982905982906, 'support': 54}, '1': {'precision': 0.9772727272727273, 'recall': 0.8113207547169812, 'f1-score': 0.88659793814433, 'support': 53}, 'accuracy': 0.897196261682243, 'macro avg': {'precision': 0.9092712842712842, 'recall': 0.8964011180992313, 'f1-score': 0.896290422063618, 'support': 107}, 'weighted avg': {'precision': 0.9086357567665979, 'recall': 0.897196261682243, 'f1-score': 0.8963810060254805, 'support': 107}}"
