Disorder,Dict,DataFrame,Accuracy,AUC,Classification Report
Addictive disorder,df_dict_psd_fc_band,psd_fc_delta,0.7866666666666666,0.8997155049786629,"{'0': {'precision': 0.7619047619047619, 'recall': 0.8421052631578947, 'f1-score': 0.8, 'support': 38}, '1': {'precision': 0.8181818181818182, 'recall': 0.7297297297297297, 'f1-score': 0.7714285714285715, 'support': 37}, 'accuracy': 0.7866666666666666, 'macro avg': {'precision': 0.7900432900432901, 'recall': 0.7859174964438123, 'f1-score': 0.7857142857142858, 'support': 75}, 'weighted avg': {'precision': 0.7896681096681096, 'recall': 0.7866666666666666, 'f1-score': 0.785904761904762, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_theta,0.8266666666666667,0.9039829302987198,"{'0': {'precision': 0.8205128205128205, 'recall': 0.8421052631578947, 'f1-score': 0.8311688311688312, 'support': 38}, '1': {'precision': 0.8333333333333334, 'recall': 0.8108108108108109, 'f1-score': 0.8219178082191781, 'support': 37}, 'accuracy': 0.8266666666666667, 'macro avg': {'precision': 0.8269230769230769, 'recall': 0.8264580369843528, 'f1-score': 0.8265433196940046, 'support': 75}, 'weighted avg': {'precision': 0.8268376068376068, 'recall': 0.8266666666666667, 'f1-score': 0.8266049931803358, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_alpha,0.8666666666666667,0.938122332859175,"{'0': {'precision': 0.85, 'recall': 0.8947368421052632, 'f1-score': 0.8717948717948718, 'support': 38}, '1': {'precision': 0.8857142857142857, 'recall': 0.8378378378378378, 'f1-score': 0.8611111111111112, 'support': 37}, 'accuracy': 0.8666666666666667, 'macro avg': {'precision': 0.8678571428571429, 'recall': 0.8662873399715505, 'f1-score': 0.8664529914529915, 'support': 75}, 'weighted avg': {'precision': 0.8676190476190476, 'recall': 0.8666666666666667, 'f1-score': 0.8665242165242167, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_beta,0.84,0.9288762446657184,"{'0': {'precision': 0.8421052631578947, 'recall': 0.8421052631578947, 'f1-score': 0.8421052631578947, 'support': 38}, '1': {'precision': 0.8378378378378378, 'recall': 0.8378378378378378, 'f1-score': 0.8378378378378378, 'support': 37}, 'accuracy': 0.84, 'macro avg': {'precision': 0.8399715504978662, 'recall': 0.8399715504978662, 'f1-score': 0.8399715504978662, 'support': 75}, 'weighted avg': {'precision': 0.84, 'recall': 0.84, 'f1-score': 0.84, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_highbeta,0.8533333333333334,0.9338549075391182,"{'0': {'precision': 0.8461538461538461, 'recall': 0.868421052631579, 'f1-score': 0.8571428571428572, 'support': 38}, '1': {'precision': 0.8611111111111112, 'recall': 0.8378378378378378, 'f1-score': 0.8493150684931507, 'support': 37}, 'accuracy': 0.8533333333333334, 'macro avg': {'precision': 0.8536324786324787, 'recall': 0.8531294452347085, 'f1-score': 0.853228962818004, 'support': 75}, 'weighted avg': {'precision': 0.8535327635327636, 'recall': 0.8533333333333334, 'f1-score': 0.8532811480756687, 'support': 75}}"
Addictive disorder,df_dict_psd_fc_band,psd_fc_gamma,0.8266666666666667,0.922475106685633,"{'0': {'precision': 0.8205128205128205, 'recall': 0.8421052631578947, 'f1-score': 0.8311688311688312, 'support': 38}, '1': {'precision': 0.8333333333333334, 'recall': 0.8108108108108109, 'f1-score': 0.8219178082191781, 'support': 37}, 'accuracy': 0.8266666666666667, 'macro avg': {'precision': 0.8269230769230769, 'recall': 0.8264580369843528, 'f1-score': 0.8265433196940046, 'support': 75}, 'weighted avg': {'precision': 0.8268376068376068, 'recall': 0.8266666666666667, 'f1-score': 0.8266049931803358, 'support': 75}}"
Anxiety disorder,df_dict_psd_all_bands,psd_all_bands,0.813953488372093,0.8398268398268398,"{'0': {'precision': 0.8181818181818182, 'recall': 0.8181818181818182, 'f1-score': 0.8181818181818182, 'support': 22}, '1': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 21}, 'accuracy': 0.813953488372093, 'macro avg': {'precision': 0.8138528138528138, 'recall': 0.8138528138528138, 'f1-score': 0.8138528138528138, 'support': 43}, 'weighted avg': {'precision': 0.813953488372093, 'recall': 0.813953488372093, 'f1-score': 0.813953488372093, 'support': 43}}"
Anxiety disorder,df_dict_fc_all_bands,fc_all_bands,0.6511627906976745,0.777056277056277,"{'0': {'precision': 0.6521739130434783, 'recall': 0.6818181818181818, 'f1-score': 0.6666666666666666, 'support': 22}, '1': {'precision': 0.65, 'recall': 0.6190476190476191, 'f1-score': 0.6341463414634146, 'support': 21}, 'accuracy': 0.6511627906976745, 'macro avg': {'precision': 0.6510869565217392, 'recall': 0.6504329004329004, 'f1-score': 0.6504065040650406, 'support': 43}, 'weighted avg': {'precision': 0.6511122345803843, 'recall': 0.6511627906976745, 'f1-score': 0.6507846473813576, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_all_bands,psd_fc_all_bands,0.6976744186046512,0.7965367965367965,"{'0': {'precision': 0.7368421052631579, 'recall': 0.6363636363636364, 'f1-score': 0.6829268292682926, 'support': 22}, '1': {'precision': 0.6666666666666666, 'recall': 0.7619047619047619, 'f1-score': 0.7111111111111111, 'support': 21}, 'accuracy': 0.6976744186046512, 'macro avg': {'precision': 0.7017543859649122, 'recall': 0.699134199134199, 'f1-score': 0.6970189701897018, 'support': 43}, 'weighted avg': {'precision': 0.7025703794369644, 'recall': 0.6976744186046512, 'f1-score': 0.6966912459822272, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_delta,0.7906976744186046,0.8571428571428571,"{'0': {'precision': 0.76, 'recall': 0.8636363636363636, 'f1-score': 0.8085106382978724, 'support': 22}, '1': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.7966666666666666, 'recall': 0.788961038961039, 'f1-score': 0.7888707037643208, 'support': 43}, 'weighted avg': {'precision': 0.795813953488372, 'recall': 0.7906976744186046, 'f1-score': 0.7893274464278918, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_theta,0.7441860465116279,0.8181818181818182,"{'0': {'precision': 0.72, 'recall': 0.8181818181818182, 'f1-score': 0.7659574468085107, 'support': 22}, '1': {'precision': 0.7777777777777778, 'recall': 0.6666666666666666, 'f1-score': 0.717948717948718, 'support': 21}, 'accuracy': 0.7441860465116279, 'macro avg': {'precision': 0.7488888888888889, 'recall': 0.7424242424242424, 'f1-score': 0.7419530823786143, 'support': 43}, 'weighted avg': {'precision': 0.7482170542635659, 'recall': 0.7441860465116279, 'f1-score': 0.7425113234118678, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_alpha,0.7209302325581395,0.8246753246753247,"{'0': {'precision': 0.7083333333333334, 'recall': 0.7727272727272727, 'f1-score': 0.7391304347826088, 'support': 22}, '1': {'precision': 0.7368421052631579, 'recall': 0.6666666666666666, 'f1-score': 0.7, 'support': 21}, 'accuracy': 0.7209302325581395, 'macro avg': {'precision': 0.7225877192982456, 'recall': 0.7196969696969697, 'f1-score': 0.7195652173913043, 'support': 43}, 'weighted avg': {'precision': 0.7222562219502244, 'recall': 0.7209302325581395, 'f1-score': 0.7200202224469161, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_beta,0.7441860465116279,0.7943722943722943,"{'0': {'precision': 0.72, 'recall': 0.8181818181818182, 'f1-score': 0.7659574468085107, 'support': 22}, '1': {'precision': 0.7777777777777778, 'recall': 0.6666666666666666, 'f1-score': 0.717948717948718, 'support': 21}, 'accuracy': 0.7441860465116279, 'macro avg': {'precision': 0.7488888888888889, 'recall': 0.7424242424242424, 'f1-score': 0.7419530823786143, 'support': 43}, 'weighted avg': {'precision': 0.7482170542635659, 'recall': 0.7441860465116279, 'f1-score': 0.7425113234118678, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_highbeta,0.7906976744186046,0.8333333333333333,"{'0': {'precision': 0.76, 'recall': 0.8636363636363636, 'f1-score': 0.8085106382978724, 'support': 22}, '1': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.7966666666666666, 'recall': 0.788961038961039, 'f1-score': 0.7888707037643208, 'support': 43}, 'weighted avg': {'precision': 0.795813953488372, 'recall': 0.7906976744186046, 'f1-score': 0.7893274464278918, 'support': 43}}"
Anxiety disorder,df_dict_psd_band,psd_gamma,0.7441860465116279,0.8744588744588744,"{'0': {'precision': 0.72, 'recall': 0.8181818181818182, 'f1-score': 0.7659574468085107, 'support': 22}, '1': {'precision': 0.7777777777777778, 'recall': 0.6666666666666666, 'f1-score': 0.717948717948718, 'support': 21}, 'accuracy': 0.7441860465116279, 'macro avg': {'precision': 0.7488888888888889, 'recall': 0.7424242424242424, 'f1-score': 0.7419530823786143, 'support': 43}, 'weighted avg': {'precision': 0.7482170542635659, 'recall': 0.7441860465116279, 'f1-score': 0.7425113234118678, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_delta,0.813953488372093,0.8376623376623378,"{'0': {'precision': 0.7916666666666666, 'recall': 0.8636363636363636, 'f1-score': 0.8260869565217391, 'support': 22}, '1': {'precision': 0.8421052631578947, 'recall': 0.7619047619047619, 'f1-score': 0.8, 'support': 21}, 'accuracy': 0.813953488372093, 'macro avg': {'precision': 0.8168859649122806, 'recall': 0.8127705627705628, 'f1-score': 0.8130434782608695, 'support': 43}, 'weighted avg': {'precision': 0.816299469604243, 'recall': 0.813953488372093, 'f1-score': 0.8133468149646107, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_theta,0.7441860465116279,0.8376623376623377,"{'0': {'precision': 0.7619047619047619, 'recall': 0.7272727272727273, 'f1-score': 0.7441860465116279, 'support': 22}, '1': {'precision': 0.7272727272727273, 'recall': 0.7619047619047619, 'f1-score': 0.7441860465116279, 'support': 21}, 'accuracy': 0.7441860465116279, 'macro avg': {'precision': 0.7445887445887446, 'recall': 0.7445887445887446, 'f1-score': 0.7441860465116279, 'support': 43}, 'weighted avg': {'precision': 0.7449914426658613, 'recall': 0.7441860465116279, 'f1-score': 0.7441860465116279, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_alpha,0.7906976744186046,0.8917748917748918,"{'0': {'precision': 0.782608695652174, 'recall': 0.8181818181818182, 'f1-score': 0.8, 'support': 22}, '1': {'precision': 0.8, 'recall': 0.7619047619047619, 'f1-score': 0.7804878048780488, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.791304347826087, 'recall': 0.7900432900432901, 'f1-score': 0.7902439024390244, 'support': 43}, 'weighted avg': {'precision': 0.7911021233569262, 'recall': 0.7906976744186046, 'f1-score': 0.7904707884288146, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_beta,0.7441860465116279,0.8571428571428571,"{'0': {'precision': 0.72, 'recall': 0.8181818181818182, 'f1-score': 0.7659574468085107, 'support': 22}, '1': {'precision': 0.7777777777777778, 'recall': 0.6666666666666666, 'f1-score': 0.717948717948718, 'support': 21}, 'accuracy': 0.7441860465116279, 'macro avg': {'precision': 0.7488888888888889, 'recall': 0.7424242424242424, 'f1-score': 0.7419530823786143, 'support': 43}, 'weighted avg': {'precision': 0.7482170542635659, 'recall': 0.7441860465116279, 'f1-score': 0.7425113234118678, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_highbeta,0.7209302325581395,0.8181818181818181,"{'0': {'precision': 0.6785714285714286, 'recall': 0.8636363636363636, 'f1-score': 0.76, 'support': 22}, '1': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 21}, 'accuracy': 0.7209302325581395, 'macro avg': {'precision': 0.7392857142857143, 'recall': 0.7175324675324675, 'f1-score': 0.7133333333333334, 'support': 43}, 'weighted avg': {'precision': 0.7378737541528239, 'recall': 0.7209302325581395, 'f1-score': 0.7144186046511628, 'support': 43}}"
Anxiety disorder,df_dict_fc_band,fc_gamma,0.7441860465116279,0.8593073593073592,"{'0': {'precision': 0.7619047619047619, 'recall': 0.7272727272727273, 'f1-score': 0.7441860465116279, 'support': 22}, '1': {'precision': 0.7272727272727273, 'recall': 0.7619047619047619, 'f1-score': 0.7441860465116279, 'support': 21}, 'accuracy': 0.7441860465116279, 'macro avg': {'precision': 0.7445887445887446, 'recall': 0.7445887445887446, 'f1-score': 0.7441860465116279, 'support': 43}, 'weighted avg': {'precision': 0.7449914426658613, 'recall': 0.7441860465116279, 'f1-score': 0.7441860465116279, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_delta,0.8604651162790697,0.8398268398268398,"{'0': {'precision': 0.9, 'recall': 0.8181818181818182, 'f1-score': 0.8571428571428572, 'support': 22}, '1': {'precision': 0.8260869565217391, 'recall': 0.9047619047619048, 'f1-score': 0.8636363636363636, 'support': 21}, 'accuracy': 0.8604651162790697, 'macro avg': {'precision': 0.8630434782608696, 'recall': 0.8614718614718615, 'f1-score': 0.8603896103896105, 'support': 43}, 'weighted avg': {'precision': 0.863902932254803, 'recall': 0.8604651162790697, 'f1-score': 0.860314104500151, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_theta,0.813953488372093,0.9004329004329004,"{'0': {'precision': 0.7916666666666666, 'recall': 0.8636363636363636, 'f1-score': 0.8260869565217391, 'support': 22}, '1': {'precision': 0.8421052631578947, 'recall': 0.7619047619047619, 'f1-score': 0.8, 'support': 21}, 'accuracy': 0.813953488372093, 'macro avg': {'precision': 0.8168859649122806, 'recall': 0.8127705627705628, 'f1-score': 0.8130434782608695, 'support': 43}, 'weighted avg': {'precision': 0.816299469604243, 'recall': 0.813953488372093, 'f1-score': 0.8133468149646107, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_alpha,0.7906976744186046,0.9155844155844156,"{'0': {'precision': 0.782608695652174, 'recall': 0.8181818181818182, 'f1-score': 0.8, 'support': 22}, '1': {'precision': 0.8, 'recall': 0.7619047619047619, 'f1-score': 0.7804878048780488, 'support': 21}, 'accuracy': 0.7906976744186046, 'macro avg': {'precision': 0.791304347826087, 'recall': 0.7900432900432901, 'f1-score': 0.7902439024390244, 'support': 43}, 'weighted avg': {'precision': 0.7911021233569262, 'recall': 0.7906976744186046, 'f1-score': 0.7904707884288146, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_beta,0.7674418604651163,0.8614718614718614,"{'0': {'precision': 0.7307692307692307, 'recall': 0.8636363636363636, 'f1-score': 0.7916666666666666, 'support': 22}, '1': {'precision': 0.8235294117647058, 'recall': 0.6666666666666666, 'f1-score': 0.7368421052631577, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7771493212669682, 'recall': 0.7651515151515151, 'f1-score': 0.7642543859649122, 'support': 43}, 'weighted avg': {'precision': 0.7760707145112069, 'recall': 0.7674418604651163, 'f1-score': 0.764891880864953, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_highbeta,0.7674418604651163,0.8528138528138529,"{'0': {'precision': 0.7307692307692307, 'recall': 0.8636363636363636, 'f1-score': 0.7916666666666666, 'support': 22}, '1': {'precision': 0.8235294117647058, 'recall': 0.6666666666666666, 'f1-score': 0.7368421052631577, 'support': 21}, 'accuracy': 0.7674418604651163, 'macro avg': {'precision': 0.7771493212669682, 'recall': 0.7651515151515151, 'f1-score': 0.7642543859649122, 'support': 43}, 'weighted avg': {'precision': 0.7760707145112069, 'recall': 0.7674418604651163, 'f1-score': 0.764891880864953, 'support': 43}}"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_gamma,0.8372093023255814,0.8874458874458875,"{'0': {'precision': 0.8, 'recall': 0.9090909090909091, 'f1-score': 0.8510638297872342, 'support': 22}, '1': {'precision': 0.8888888888888888, 'recall': 0.7619047619047619, 'f1-score': 0.8205128205128205, 'support': 21}, 'accuracy': 0.8372093023255814, 'macro avg': {'precision': 0.8444444444444444, 'recall': 0.8354978354978355, 'f1-score': 0.8357883251500273, 'support': 43}, 'weighted avg': {'precision': 0.8434108527131783, 'recall': 0.8372093023255814, 'f1-score': 0.8361435694439158, 'support': 43}}"
Mood disorder,df_dict_psd_all_bands,psd_all_bands,0.9439252336448598,0.9832285115303984,"{'0': {'precision': 0.9, 'recall': 1.0, 'f1-score': 0.9473684210526316, 'support': 54}, '1': {'precision': 1.0, 'recall': 0.8867924528301887, 'f1-score': 0.9400000000000001, 'support': 53}, 'accuracy': 0.9439252336448598, 'macro avg': {'precision': 0.95, 'recall': 0.9433962264150944, 'f1-score': 0.9436842105263159, 'support': 107}, 'weighted avg': {'precision': 0.9495327102803738, 'recall': 0.9439252336448598, 'f1-score': 0.9437186424003935, 'support': 107}}"
Mood disorder,df_dict_fc_all_bands,fc_all_bands,0.9065420560747663,0.9671558350803634,"{'0': {'precision': 0.8666666666666667, 'recall': 0.9629629629629629, 'f1-score': 0.912280701754386, 'support': 54}, '1': {'precision': 0.9574468085106383, 'recall': 0.8490566037735849, 'f1-score': 0.9, 'support': 53}, 'accuracy': 0.9065420560747663, 'macro avg': {'precision': 0.9120567375886526, 'recall': 0.9060097833682739, 'f1-score': 0.906140350877193, 'support': 107}, 'weighted avg': {'precision': 0.9116325313183536, 'recall': 0.9065420560747663, 'f1-score': 0.9061977373339891, 'support': 107}}"
Mood disorder,df_dict_psd_fc_all_bands,psd_fc_all_bands,0.9252336448598131,0.9598183088749126,"{'0': {'precision': 0.9107142857142857, 'recall': 0.9444444444444444, 'f1-score': 0.9272727272727271, 'support': 54}, '1': {'precision': 0.9411764705882353, 'recall': 0.9056603773584906, 'f1-score': 0.923076923076923, 'support': 53}, 'accuracy': 0.9252336448598131, 'macro avg': {'precision': 0.9259453781512605, 'recall': 0.9250524109014675, 'f1-score': 0.9251748251748251, 'support': 107}, 'weighted avg': {'precision': 0.9258030314929712, 'recall': 0.9252336448598131, 'f1-score': 0.9251944317364877, 'support': 107}}"
Mood disorder,df_dict_psd_band,psd_delta,0.897196261682243,0.9818308874912648,"{'0': {'precision': 0.8412698412698413, 'recall': 0.9814814814814815, 'f1-score': 0.905982905982906, 'support': 54}, '1': {'precision': 0.9772727272727273, 'recall': 0.8113207547169812, 'f1-score': 0.88659793814433, 'support': 53}, 'accuracy': 0.897196261682243, 'macro avg': {'precision': 0.9092712842712842, 'recall': 0.8964011180992313, 'f1-score': 0.896290422063618, 'support': 107}, 'weighted avg': {'precision': 0.9086357567665979, 'recall': 0.897196261682243, 'f1-score': 0.8963810060254805, 'support': 107}}"
